4,4s,5,6s,ave_bat,ave_bowl,avg_points_last_5,avg_runs_last_5,avg_wickets_last_5,balls_bowled,balls_faced,bbi,catches,centuries,ct,ct fi,ct wk,d/i,date,date_bat,date_bowl,dis,dot_balls,ducks,economy_rate,fifties,fours,hs,inns,inns_bat,inns_bowl,mat,mat_bat,mat_bowl,match_id,md,mdns,no,opposition,overs,player,points,role,run_outs,runs,runs_bat,runs_bowl,runs_conceded,season,sixes,sr,st,strike_rate,stumpings,team,venue,wickets
,5.0,,1.0,34.0,,,,,,16.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-21,2025-03-21,2025-03-21,0.0,,0.0,,0.0,,34.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250321,0.0,,0.0,,,RM Patidar,,,,,34.0,,,2025,,,0.0,212.5,,RCB,,
,0.0,,0.0,,,,,,,9.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-21,2025-03-21,2025-03-21,1.0,,0.0,,0.0,,6.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250321,,,1.0,,,Ramandeep Singh,,,,,6.0,,,2025,,,0.0,66.66,,KKR,,
0.0,,0.0,,,35.0,,,,,,1/35,,,1.0,1.0,0.0,1.0,2025-03-21,2025-03-21,2025-03-21,1.0,,,11.66,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250321,,0.0,,,3.0,Rasikh Salam,,,,,,35.0,,2025,,18.0,0.0,,,RCB,,1.0
0.0,0.0,0.0,0.0,,,,,,,1.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-21,2025-03-21,2025-03-21,1.0,,0.0,13.28,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250321,,0.0,1.0,,2.2,SH Johnson,,,,,1.0,31.0,,2025,,,0.0,100.0,,KKR,,0.0
0.0,5.0,0.0,3.0,44.0,27.0,,,,,26.0,1/27,,0.0,0.0,0.0,0.0,0.0,2025-03-21,2025-03-21,2025-03-21,0.0,,0.0,6.75,0.0,,44.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250321,0.0,0.0,0.0,,4.0,SP Narine,,,,,44.0,27.0,,2025,,24.0,0.0,169.23,,KKR,,1.0
0.0,,0.0,,,47.0,,,,,,1/47,,,0.0,0.0,0.0,0.0,2025-03-21,2025-03-21,2025-03-21,0.0,,,11.75,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250321,0.0,0.0,,,4.0,Suyash Sharma,,,,,,47.0,,2025,,24.0,0.0,,,RCB,,1.0
,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2025-03-21,2025-03-21,2025-03-21,0.0,,,,,,,1.0,,,1.0,1.0,1.0,IPL_2025_20250321,0.0,,,,,TH David,,,,,,,,2025,,,0.0,,,RCB,,
,4.0,,3.0,,,,,,,36.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-21,2025-03-21,2025-03-21,0.0,,0.0,,1.0,,59.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250321,0.0,,1.0,,,V Kohli,,,,,59.0,,,2025,,,0.0,163.88,,RCB,,
0.0,,0.0,,,42.0,,,,,,1/42,,,0.0,0.0,0.0,0.0,2025-03-21,2025-03-21,2025-03-21,0.0,,,14.0,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250321,0.0,0.0,,,3.0,VG Arora,,,,,,42.0,,2025,,18.0,0.0,,,KKR,,1.0
,1.0,,0.0,6.0,,,,,,7.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-21,2025-03-21,2025-03-21,0.0,,0.0,,0.0,,6.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250321,0.0,,0.0,,,VR Iyer,,,,,6.0,,,2025,,,0.0,85.71,,KKR,,
0.0,,0.0,,,25.0,,,,,,1/25,,,0.0,0.0,0.0,0.0,2025-03-21,2025-03-21,2025-03-21,0.0,,,8.33,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250321,0.0,0.0,,,3.0,Yash Dayal,,,,,,25.0,,2025,,18.0,0.0,,,RCB,,1.0
,0.0,,0.0,0.0,,,,,,1.0,,,0.0,2.0,2.0,0.0,2.0,2025-03-22,2025-03-22,2025-03-22,2.0,,1.0,,0.0,,0.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,0.0,,,A Manohar,,,,,0.0,,,2025,,,0.0,0.0,,SRH,,
,2.0,,1.0,30.0,,,,,,22.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,30.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,A Raghuvanshi,,,,,30.0,,,2025,,,0.0,136.36,,KKR,,
0.0,,0.0,,,48.0,,,,,,1/48,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,12.0,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,A Zampa,,,,,,48.0,,2025,,24.0,0.0,,,SRH,,1.0
,1.0,,0.0,4.0,,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,4.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,AD Russell,,,,,4.0,,,2025,,,0.0,133.33,,KKR,,
,6.0,,4.0,56.0,,,,,,31.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,1.0,,56.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,AM Rahane,,,,,56.0,,,2025,,,0.0,180.64,,KKR,,
,0.0,,1.0,7.0,,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,7.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,AU Verma,,,,,7.0,,,2025,,,0.0,233.33,,SRH,,
0.0,5.0,0.0,0.0,24.0,,,,,,11.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,8.5,0.0,,24.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,0.0,,2.0,Abhishek Sharma,,,,,24.0,17.0,,2025,,,0.0,218.18,,SRH,,0.0
0.0,,0.0,,,43.0,,,,,,1/43,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,10.75,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,CV Varun,,,,,,43.0,,2025,,24.0,0.0,,,KKR,,1.0
,1.0,,0.0,10.0,,,,,,10.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,10.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,D Padikkal,,,,,10.0,,,2025,,,0.0,100.0,,RCB,,
,5.0,,6.0,70.0,,,,,,35.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,1.0,,70.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,DC Jurel,,,,,70.0,,,2025,,,0.0,200.0,,RR,,
,0.0,,0.0,3.0,,,,,,5.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,3.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,DJ Hooda,,,,,3.0,,,2025,,,0.0,60.0,,CSK,,
0.0,2.0,0.0,2.0,,18.0,,,,,15.0,1/18,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,9.0,0.0,,28.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,1.0,,2.0,DL Chahar,,,,,28.0,18.0,,2025,,12.0,0.0,186.66,,MI,,1.0
0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,16.33,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,3.0,Fazalhaq Farooqi,,,,,,49.0,,2025,,,0.0,,,RR,,0.0
,5.0,,1.0,34.0,,,,,,14.0,,,0.0,1.0,0.0,1.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,,0.0,,34.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,0.0,,,H Klaasen,,,,,34.0,,,2025,,,0.0,242.85,,SRH,,
0.0,,0.0,,,17.0,,,,,,2/34,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,8.5,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,HV Patel,,,,,,34.0,,2025,,12.0,0.0,,,SRH,,2.0
0.0,1.0,0.0,0.0,5.0,,,,,,6.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,10.66,0.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,0.0,,3.0,Harshit Rana,,,,,5.0,32.0,,2025,,,0.0,83.33,,KKR,,0.0
,11.0,,6.0,,,,,,,47.0,,,1.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,,0.0,,106.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,1.0,,,Ishan Kishan,,,,,106.0,,,2025,,,0.0,225.53,,SRH,,
0.0,0.0,0.0,0.0,,,,,,,1.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,19.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,,0.0,1.0,,4.0,JC Archer,,,,,1.0,76.0,,2025,,,0.0,100.0,,RR,,0.0
,,,,,,,,,,,,,,4.0,0.0,4.0,4.0,2025-03-22,2025-03-22,2025-03-22,4.0,,,,,,,1.0,,,1.0,1.0,1.0,IPL_2025_20250322,,,,,,JM Sharma,,,,,,,,2025,,,0.0,,,RCB,,
0.0,,0.0,,,11.0,,,,,,2/22,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,5.5,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,JR Hazlewood,,,,,,22.0,,2025,,12.0,0.0,,,RCB,,2.0
,4.0,,1.0,30.0,,,,,,15.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,30.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,K Nitish Kumar Reddy,,,,,30.0,,,2025,,,0.0,200.0,,SRH,,
0.0,,0.0,,,9.66,,,,,,3/29,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,7.25,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,KH Pandya,,,,,,29.0,,2025,,8.0,0.0,,,RCB,,3.0
0.0,,0.0,,,9.66,,,,,,3/29,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,7.25,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,KK Ahmed,,,,,,29.0,,2025,,8.0,0.0,,,CSK,,3.0
0.0,2.0,0.0,1.0,,,,,,,5.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,7.0,0.0,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,1.0,,2.0,LS Livingstone,,,,,15.0,14.0,,2025,,,0.0,300.0,,RCB,,0.0
0.0,,0.0,,,26.0,,,,,,2/52,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,13.0,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,M Theekshana,,,,,,52.0,,2025,,12.0,0.0,,,RR,,2.0
0.0,1.0,0.0,0.0,11.0,,,,,,13.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,11.07,0.0,,11.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,0.0,,2.1,MJ Santner,,,,,11.0,24.0,,2025,,,0.0,84.61,,MI,,0.0
,0.0,,0.0,,,,,,,2.0,,,0.0,0.0,0.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,,0.0,,0.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,1.0,,,MS Dhoni,,,,,0.0,,,2025,,,1.0,0.0,,CSK,,
0.0,,0.0,,,33.0,,,,,,1/33,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,11.0,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,3.0,Mohammed Shami,,,,,,33.0,,2025,,18.0,0.0,,,SRH,,1.0
0.0,2.0,0.0,0.0,11.0,,,,,,8.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,9.0,0.0,,11.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,0.0,,1.0,N Rana,,,,,11.0,9.0,,2025,,,0.0,137.5,,RR,,0.0
0.0,,0.0,,,38.0,,,,,,1/38,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,9.5,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,NT Ellis,,,,,,38.0,,2025,,24.0,0.0,,,CSK,,1.0
,2.0,,2.0,31.0,,,,,,25.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,,0.0,,31.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,0.0,,,NT Tilak Varma,,,,,31.0,,,2025,,,0.0,124.0,,MI,,
0.0,1.0,0.0,0.0,17.0,,,,,,12.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,4.0,0.0,,17.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,0.0,,3.0,Naman Dhir,,,,,17.0,12.0,,2025,,,0.0,141.66,,MI,,0.0
1.0,,0.0,,,4.5,,,,,,4/18,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,4.5,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,Noor Ahmad,,,,,,18.0,,2025,,6.0,0.0,,,CSK,,4.0
,9.0,,2.0,56.0,,,,,,31.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,1.0,,56.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,PD Salt,,,,,56.0,,,2025,,,0.0,180.64,,RCB,,
0.0,0.0,0.0,0.0,,,,,,,1.0,,,0.0,2.0,2.0,0.0,2.0,2025-03-22,2025-03-22,2025-03-22,2.0,,0.0,15.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,,0.0,1.0,,4.0,PJ Cummins,,,,,0.0,60.0,,2025,,,0.0,0.0,,SRH,,0.0
0.0,0.0,0.0,0.0,,,,,,,1.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,13.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,,0.0,1.0,,1.0,PVSN Raju,,,,,1.0,13.0,,2025,,,0.0,100.0,,MI,,0.0
,1.0,,0.0,4.0,,,,,,5.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,4.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,Q de Kock,,,,,4.0,,,2025,,,0.0,80.0,,KKR,,
0.0,,0.0,,,31.0,,,,,,1/31,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,7.75,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,R Ashwin,,,,,,31.0,,2025,,24.0,0.0,,,CSK,,1.0
,0.0,,0.0,3.0,,,,,,9.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,3.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,R Minz,,,,,3.0,,,2025,,,0.0,33.33,,MI,,
,1.0,,0.0,4.0,,,,,,2.0,,,0.0,2.0,2.0,0.0,2.0,2025-03-22,2025-03-22,2025-03-22,2.0,,0.0,,0.0,,4.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,0.0,,,R Parag,,,,,4.0,,,2025,,,0.0,200.0,,RR,,
,2.0,,4.0,,,,,,,45.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,1.0,,65.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,1.0,,,R Ravindra,,,,,65.0,,,2025,,,0.0,144.44,,CSK,,
0.0,1.0,0.0,0.0,17.0,,,,,,18.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,7.0,0.0,,17.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,,0.0,0.0,,3.0,RA Jadeja,,,,,17.0,21.0,,2025,,,0.0,94.44,,CSK,,0.0
,0.0,,0.0,2.0,,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,2.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,RA Tripathi,,,,,2.0,,,2025,,,0.0,66.66,,CSK,,
,6.0,,3.0,53.0,,,,,,26.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,,1.0,,53.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,0.0,,,RD Gaikwad,,,,,53.0,,,2025,,,0.0,203.84,,CSK,,
,3.0,,0.0,13.0,,,,,,7.0,,,0.0,1.0,0.0,1.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,,0.0,,13.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,0.0,,,RD Rickelton,,,,,13.0,,,2025,,,0.0,185.71,,MI,,
,0.0,,0.0,0.0,,,,,,4.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,1.0,,0.0,,0.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,RG Sharma,,,,,0.0,,,2025,,,0.0,0.0,,MI,,
,1.0,,0.0,12.0,,,,,,10.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,,0.0,,12.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,0.0,,,RK Singh,,,,,12.0,,,2025,,,0.0,120.0,,KKR,,
,5.0,,1.0,34.0,,,,,,16.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,34.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,RM Patidar,,,,,34.0,,,2025,,,0.0,212.5,,RCB,,
,0.0,,0.0,,,,,,,9.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,,0.0,,6.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,1.0,,,Ramandeep Singh,,,,,6.0,,,2025,,,0.0,66.66,,KKR,,
0.0,,0.0,,,35.0,,,,,,1/35,,,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,,11.66,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,,0.0,,,3.0,Rasikh Salam,,,,,,35.0,,2025,,18.0,0.0,,,RCB,,1.0
,0.0,,1.0,9.0,,,,,,7.0,,,0.0,2.0,2.0,0.0,2.0,2025-03-22,2025-03-22,2025-03-22,2.0,,0.0,,0.0,,9.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,0.0,,,S Dube,,,,,9.0,,,2025,,,0.0,128.57,,CSK,,
,2.0,,1.0,29.0,,,,,,26.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,29.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,SA Yadav,,,,,29.0,,,2025,,,0.0,111.53,,MI,,
,1.0,,4.0,,,,,,,11.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,34.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,1.0,,,SB Dubey,,,,,34.0,,,2025,,,0.0,309.09,,RR,,
0.0,0.0,0.0,0.0,,,,,,,1.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,13.28,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,,0.0,1.0,,2.2,SH Johnson,,,,,1.0,31.0,,2025,,,0.0,100.0,,KKR,,0.0
0.0,0.0,0.0,0.0,4.0,,,,,,9.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,13.0,0.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,0.0,,1.0,SM Curran,,,,,4.0,13.0,,2025,,,0.0,44.44,,CSK,,0.0
,1.0,,4.0,42.0,,,,,,23.0,,,0.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,,0.0,,42.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,0.0,,,SO Hetmyer,,,,,42.0,,,2025,,,0.0,182.6,,RR,,
0.0,5.0,0.0,3.0,44.0,27.0,,,,,26.0,1/27,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,6.75,0.0,,44.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,0.0,,4.0,SP Narine,,,,,44.0,27.0,,2025,,24.0,0.0,169.23,,KKR,,1.0
,7.0,,4.0,66.0,,,,,,37.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,1.0,,66.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,SV Samson,,,,,66.0,,,2025,,,0.0,178.37,,RR,,
0.0,,0.0,,,51.0,,,,,,1/51,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,12.75,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,Sandeep Sharma,,,,,,51.0,,2025,,24.0,0.0,,,RR,,1.0
0.0,,0.0,,,23.0,,,,,,2/46,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,15.33,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,3.0,Simarjeet Singh,,,,,,46.0,,2025,,9.0,0.0,,,SRH,,2.0
0.0,,0.0,,,47.0,,,,,,1/47,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,11.75,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,Suyash Sharma,,,,,,47.0,,2025,,24.0,0.0,,,RCB,,1.0
0.0,0.0,0.0,0.0,1.0,,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,9.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,0.0,,3.0,TA Boult,,,,,1.0,27.0,,2025,,,0.0,50.0,,MI,,0.0
,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,,,,,1.0,,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,,,,TH David,,,,,,,,2025,,,0.0,,,RCB,,
,9.0,,3.0,67.0,,,,,,31.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,1.0,,67.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,TM Head,,,,,67.0,,,2025,,,0.0,216.12,,SRH,,
0.0,,0.0,,,14.66,,,,,,3/44,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,11.0,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,TU Deshpande,,,,,,44.0,,2025,,8.0,0.0,,,RR,,3.0
,4.0,,3.0,,,,,,,36.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,1.0,,59.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,1.0,,,V Kohli,,,,,59.0,,,2025,,,0.0,163.88,,RCB,,
0.0,,0.0,,,10.66,,,,,,3/32,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,8.0,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,4.0,V Puthur,,,,,,32.0,,2025,,8.0,0.0,,,MI,,3.0
0.0,,0.0,,,42.0,,,,,,1/42,,,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,,14.0,,,,1.0,,1.0,1.0,1.0,1.0,IPL_2025_20250322,0.0,0.0,,,3.0,VG Arora,,,,,,42.0,,2025,,18.0,0.0,,,KKR,,1.0
,1.0,,0.0,6.0,,,,,,7.0,,,0.0,0.0,0.0,0.0,0.0,2025-03-22,2025-03-22,2025-03-22,0.0,,0.0,,0.0,,6.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,0.0,,0.0,,,VR Iyer,,,,,6.0,,,2025,,,0.0,85.71,,KKR,,
0.0,2.0,0.0,0.0,11.0,32.0,,,,,7.0,1/32,,0.0,1.0,1.0,0.0,1.0,2025-03-22,2025-03-22,2025-03-22,1.0,,0.0,8.0,0.0,,11.0,1.0,1.0,1.0,1.0,1.0,1.0,IPL_2025_20250322,,0.0,0.0,,4.0,WG Jacks,,,,,11.0,32.0,,2025,,24.0,0.0,157.14,,MI,,1.0
,0.0,,0.0,1.0,,,,,,5.0,,,0.0,2.0,2.0,0.0,2.0,2025-03-22,2025-03-22,2025-03-22,2.0,,0.0,,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,IPL_2025_20250322,,,0.0,,,YBK Jaiswal,,,,,1.0,,,2025,,,0.0,20.0,,RR,,
